gene_id	gene_symbol	length
ENSG00000262222	RP11-876N24.4	2147
ENSG00000038532	CLEC16A	11944
ENSG00000229917	RPL7P46	740
ENSG00000262020	RP11-66H6.3	610
ENSG00000263033	RP11-396B14.2	602
ENSG00000263179	HNRNPCP4	900
ENSG00000175643	RMI2	2701
ENSG00000185338	SOCS1	1225
ENSG00000178279	TNP2	1786
ENSG00000178257	PRM3	309
ENSG00000212228	SNORA48	124
ENSG00000122304	PRM2	724
ENSG00000175646	PRM1	424
ENSG00000238409	snoU13	104
ENSG00000221801	MIR548H2	88
ENSG00000199668	Y_RNA	112
ENSG00000263080	RP11-485G7.5	1134
ENSG00000262703	RP11-485G7.6	1095
ENSG00000238774	AC009121.1	70
ENSG00000188897	CTD-3088G3.8	12004
ENSG00000262636	CTD-3088G3.4	260
ENSG00000262999	CTD-3088G3.6	2279
ENSG00000272310	snoU13	89
ENSG00000265731	RN7SL522P	245
ENSG00000189067	LITAF	4784
ENSG00000184602	SNN	3312
ENSG00000153066	TXNDC11	4292
ENSG00000262420	RP11-490O6.2	2597
ENSG00000122299	ZC3H7A	7076
ENSG00000262117	BCAR4	1328
ENSG00000171490	RSL1D1	4818
ENSG00000263307	RP11-166B2.8	562
ENSG00000103342	GSPT1	8018
ENSG00000261560	RP11-166B2.3	1495
ENSG00000260318	COX6CP1	215
ENSG00000261216	RP11-166B2.5	384
ENSG00000266163	AC007216.1	78
ENSG00000234719	RP11-166B2.1	2233
ENSG00000048462	TNFRSF17	1118
ENSG00000269121	AC007216.2	147
ENSG00000260224	UBL5P4	236
ENSG00000048471	SNX29	11298
ENSG00000260488	RP11-166B2.7	601
ENSG00000241641	RPS23P6	431
ENSG00000175604	RP11-276H1.3	1974
ENSG00000261293	RP11-276H1.2	502
ENSG00000238685	ACA64	127
ENSG00000261394	RP11-165M1.3	539
ENSG00000260723	RP11-165M1.2	448
ENSG00000260601	RP11-552C15.1	520
ENSG00000259876	CTD-3037G24.4	563
ENSG00000259899	CTD-3037G24.3	698
ENSG00000103381	CPPED1	3221
ENSG00000264733	MIR4718	51
ENSG00000260378	CTD-2583P5.1	786
ENSG00000261158	CTD-2583P5.3	927
ENSG00000199474	SNORA27	124
ENSG00000241932	RP11-14K2.1	324
ENSG00000237515	SHISA9	10157
ENSG00000263984	AC092380.1	105
ENSG00000262116	AC009134.1	443
ENSG00000262801	U91319.1	826
ENSG00000262011	AC003009.1	686
ENSG00000262235	AC003009.2	373
ENSG00000262267	U95743.1	1013
ENSG00000175595	ERCC4	8460
ENSG00000242307	RPS26P52	348
ENSG00000262732	CTD-2135D7.2	4959
ENSG00000263234	CTD-2135D7.3	582
ENSG00000262097	CTD-2135D7.5	1101
ENSG00000261856	CTD-2135D7.4	885
ENSG00000186260	MKL2	16578
ENSG00000262529	CTA-276F8.2	415
ENSG00000262470	TVP23CP2	623
ENSG00000257026	AC040173.1	1279
ENSG00000201075	Y_RNA	96
ENSG00000262454	RP11-65J21.3	741
ENSG00000207639	MIR193B	83
ENSG00000199130	MIR365A	87
ENSG00000260009	RP11-65J21.1	518
ENSG00000263257	RP11-65J21.4	580
ENSG00000140694	PARN	4382
ENSG00000198388	AC092291.1	90
ENSG00000269049	AC092291.2	213
ENSG00000242430	RN7SL274P	268
ENSG00000103429	BFAR	4383
ENSG00000238964	RNU7-125P	62
ENSG00000069764	PLA2G10	1113
ENSG00000261523	RP11-82O18.2	579
ENSG00000224712	NPIPA3	1473
ENSG00000254609	RP11-719K4.3	355
ENSG00000261695	RP11-719K4.6	579
ENSG00000254852	NPIPA2	1428
ENSG00000255037	RP11-680G24.1	258
ENSG00000255277	ABCC6P2	1088
ENSG00000103512	NOMO1	5819
ENSG00000270734	RP11-719K4.7	370
ENSG00000257264	MIR3179-1	676
ENSG00000263918	MIR3670-1	65
ENSG00000258354	MIR3180-1	1459
ENSG00000265537	hsa-mir-3180-3	94
ENSG00000183458	RP11-958N24.1	6830
ENSG00000207425	Y_RNA	100
ENSG00000183426	NPIPA1	7275
ENSG00000179889	PDXDC1	8908
ENSG00000261819	RP11-680G24.4	1902
ENSG00000238728	MIR1972-1	77
ENSG00000260872	RP11-680G24.5	2383
ENSG00000157045	NTAN1	3525
ENSG00000085721	RRN3	4156
ENSG00000260735	RP11-72I8.1	2598
ENSG00000188599	NPIPP1	3586
ENSG00000270580	RP11-1186N24.5	3043
ENSG00000250251	PKD1P6	6015
ENSG00000207294	Y_RNA	100
ENSG00000264115	hsa-mir-3180-4	153
ENSG00000257391	MIR3180-4	2118
ENSG00000264182	AC126763.1	65
ENSG00000183793	NPIPA5	1757
ENSG00000261130	RP11-1021N1.1	1052
ENSG00000156968	MPV17L	6009
ENSG00000166780	C16orf45	3688
ENSG00000166783	KIAA0430	11162
ENSG00000257769	CTB-193M12.1	530
ENSG00000072864	NDE1	8035
ENSG00000272213	MIR484	79
ENSG00000262380	CTB-193M12.3	503
ENSG00000133392	MYH11	16104
ENSG00000263335	AF001548.5	836
ENSG00000263065	AF001548.6	550
ENSG00000133393	FOPNL	2391
ENSG00000206778	RNU6-213P	104
ENSG00000262171	CTA-972D3.2	536
ENSG00000215003	RPL15P20	598
ENSG00000103222	ABCC1	7575
ENSG00000241067	RPL17P40	413
ENSG00000091262	ABCC6	7559
ENSG00000262332	RP11-517A5.7	542
ENSG00000103226	NOMO3	8271
ENSG00000263029	RP11-517A5.6	370
ENSG00000262848	RP11-517A5.5	567
ENSG00000263198	RP11-517A5.4	2278
ENSG00000257381	MIR3179-2	677
ENSG00000264722	MIR3670-2	65
ENSG00000257366	MIR3180-2	1459
ENSG00000265373	hsa-mir-3180-3	94
ENSG00000244257	PKD1P1	6805
ENSG00000206706	Y_RNA	100
ENSG00000183889	NPIPA7	7897
ENSG00000227827	RP11-958N24.2	9932
ENSG00000214967	NPIPA7	1915
ENSG00000261181	RP11-467M13.2	258
ENSG00000261362	RP11-467M13.3	631
ENSG00000264752	RN7SL90P	276
ENSG00000260126	RP11-14N9.2	674
ENSG00000261748	RP11-419L9.1	967
ENSG00000260675	CTD-2576D5.3	497
ENSG00000260405	CTD-2576D5.2	220
ENSG00000103489	XYLT1	11004
ENSG00000261448	CTD-2576D5.4	641
ENSG00000260945	RP11-916L7.1	551
ENSG00000261555	CTD-3229J4.1	1655
ENSG00000228071	RPL7P47	556
ENSG00000259929	CTA-481E9.4	740
ENSG00000260242	CTA-481E9.3	691
ENSG00000260933	RP11-164A6.1	604
ENSG00000214940	NPIPA8	4889
ENSG00000205746	RP11-1212A22.1	6973
ENSG00000233024	NPIPA7	3030
ENSG00000254681	PKD1P5	10670
ENSG00000206927	Y_RNA	100
ENSG00000257563	MIR3180-3	1459
ENSG00000266291	hsa-mir-3180-3	94
ENSG00000265776	hsa-mir-3670-2	65
ENSG00000257527	MIR3179-3	543
ENSG00000266454	MIR3179-3	84
ENSG00000185164	NOMO2	5264
ENSG00000262974	RP11-457I16.4	400
ENSG00000260550	RP11-457I16.2	699
ENSG00000256340	ABCC6P1	3431
ENSG00000134419	RPS15A	6679
ENSG00000260342	RP11-1035H13.3	764
ENSG00000170540	ARL6IP1	3664
ENSG00000260017	RP11-1035H13.2	361
ENSG00000157106	SMG1	25227
ENSG00000238329	snoU13	104
ENSG00000260352	CTD-2288F12.1	463
ENSG00000265515	AC092287.1	87
ENSG00000170537	TMC7	5638
ENSG00000207167	RNU6-1340P	107
ENSG00000261465	RP11-626G11.5	696
ENSG00000261357	RP11-626G11.1	704
ENSG00000167186	COQ7	4120
ENSG00000260430	RP11-626G11.4	841
ENSG00000205730	ITPRIPL2	7693
ENSG00000261427	CTD-2349B8.1	908
ENSG00000261759	RP11-626G11.3	1137
ENSG00000103528	SYT17	7534
ENSG00000261210	CLEC19A	1022
ENSG00000188477	AC003003.5	2381
ENSG00000259871	CTA-363E6.1	1363
ENSG00000259925	CTA-363E6.2	2278
ENSG00000103534	TMC5	6393
ENSG00000260681	CTA-363E6.5	665
ENSG00000260592	CTA-363E6.6	633
ENSG00000222750	RNU4-46P	138
ENSG00000260934	CTA-363E6.7	510
ENSG00000006007	GDE1	4412
ENSG00000103540	CCP110	10111
ENSG00000103544	C16orf62	9736
ENSG00000103550	KNOP1	6115
ENSG00000261312	AC002550.5	1379
ENSG00000174628	IQCK	4111
ENSG00000261195	CTD-2380F24.1	994
ENSG00000261939	CTC-496I23.1	125
ENSG00000167191	GPRC5B	6064
ENSG00000265524	AC134300.1	97
ENSG00000180269	GPR139	1712
ENSG00000263253	RP11-204E4.3	352
ENSG00000227624	SNRPEP3	276
ENSG00000169347	GP2	4048
ENSG00000169344	UMOD	3412
ENSG00000169340	PDILT	2276
ENSG00000263237	RP11-429K17.1	615
ENSG00000183549	ACSM5	3963
ENSG00000262995	CTD-2194A8.2	1069
ENSG00000183747	ACSM2A	8195
ENSG00000267824	AC137056.1	1958
ENSG00000066813	ACSM2B	8155
ENSG00000260201	RP11-143N13.2	802
ENSG00000260762	RP11-143N13.1	2438
ENSG00000005187	ACSM3	5095
ENSG00000166743	ACSM1	2871
ENSG00000066654	THUMPD1	5092
ENSG00000260510	AC004381.7	351
ENSG00000196678	ERI2	6761
ENSG00000200893	RNU6-944P	107
ENSG00000005189	AC004381.6	4111
ENSG00000188215	DCUN1D3	6248
ENSG00000102897	LYRM1	3593
ENSG00000158486	DNAH3	14960
ENSG00000263331	CTC-508F8.1	405
ENSG00000011638	TMEM159	2558
ENSG00000262983	AF001550.7	573
ENSG00000103310	ZP2	3451
ENSG00000175311	ANKS4B	2936
ENSG00000103316	CRYM	3782
ENSG00000189149	CRYM-AS1	2515
ENSG00000257403	CTD-2547E10.3	255
ENSG00000158482	SNX29P1	1341
ENSG00000169246	NPIPB3	5591
ENSG00000180747	CTD-2547E10.2	7881
ENSG00000238954	snoU13	104
ENSG00000265462	MIR3680-1	87
ENSG00000258186	SLC7A5P2	536
ENSG00000257639	CTB-31N19.2	576
ENSG00000271609	CTB-31N19.4	308
ENSG00000252798	SCARNA6	238
ENSG00000197006	METTL9	7035
ENSG00000261596	CTB-31N19.3	661
ENSG00000140749	IGSF6	1781
ENSG00000207248	RNU6-1005P	107
ENSG00000207042	RNU6-196P	107
ENSG00000155719	OTOA	7209
ENSG00000260306	RP11-645C24.5	1665
ENSG00000248124	RRN3P1	3907
ENSG00000185864	NPIPB4	7408
ENSG00000185710	RP11-645C24.2	6290
ENSG00000238712	snoU13	104
ENSG00000257408	RP11-645C24.4	813
ENSG00000140740	UQCRC2	4992
ENSG00000155714	PDZD9	1333
ENSG00000260395	CTD-2649C14.1	934
ENSG00000185716	C16orf52	6122
ENSG00000260277	RP11-101E7.2	1154
ENSG00000175267	VWA3A	5039
ENSG00000183921	SDR42E2	2528
ENSG00000103319	EEF2K	6357
ENSG00000261113	RP11-141O15.1	714
ENSG00000058600	POLR3E	9454
ENSG00000140743	CDR2	3948
ENSG00000260635	RP11-21M24.3	423
ENSG00000260790	RP11-21M24.2	1455
ENSG00000230872	AC092338.5	1290
ENSG00000257122	RRN3P3	3269
ENSG00000237296	SMG1P1	7046
ENSG00000243716	NPIPB5	9234
ENSG00000239172	snoU13	104
ENSG00000257838	RP11-368J21.3	2661
ENSG00000260973	RP11-105C19.2	1666
ENSG00000260905	RP11-105C19.1	375
ENSG00000265058	RN7SL245P	290
ENSG00000122254	HS3ST2	2605
ENSG00000261090	RP11-20G6.2	932
ENSG00000260566	RP11-20G6.3	2768
ENSG00000103404	USP31	12211
ENSG00000166828	SCNN1G	3507
ENSG00000260741	CTC-391G2.1	481
ENSG00000168447	SCNN1B	3918
ENSG00000168434	COG7	4343
ENSG00000252838	RN7SKP23	293
ENSG00000212593	SNORA75	81
ENSG00000259782	CTD-2270L9.2	837
ENSG00000260136	CTD-2270L9.4	1007
ENSG00000103365	GGA2	8231
ENSG00000261528	AC002400.1	726
ENSG00000103356	EARS2	5730
ENSG00000260247	SUB1P4	339
ENSG00000103353	UBFD1	8910
ENSG00000260751	CTD-2196E14.6	1024
ENSG00000004779	NDUFAB1	1600
ENSG00000083093	PALB2	4740
ENSG00000261723	CTD-2196E14.3	627
ENSG00000166847	DCTN5	5159
ENSG00000260482	CTD-2196E14.9	2463
ENSG00000259806	CTD-2196E14.4	372
ENSG00000166851	PLK1	4760
ENSG00000261266	CTD-2196E14.5	473
ENSG00000134398	ERN2	4998
ENSG00000261583	CTD-2385L22.1	534
ENSG00000166869	CHP2	2382
ENSG00000166501	PRKCB	10037
ENSG00000260264	AC004125.3	960
ENSG00000006116	CACNG3	3088
ENSG00000201541	SNORA1	133
ENSG00000239081	RNU7-24P	62
ENSG00000264465	AC008938.1	100
ENSG00000260072	CTD-2313J23.1	6510
ENSG00000122257	RBBP6	9035
ENSG00000259888	CTD-2540M10.1	293
ENSG00000224310	AC012317.1	2907
ENSG00000090905	TNRC6A	12522
ENSG00000261669	CTD-2515A14.1	579
ENSG00000158865	SLC5A11	3415
ENSG00000140750	ARHGAP17	9892
ENSG00000256439	AC008731.1	1610
ENSG00000260714	RP11-266L9.1	4007
ENSG00000262587	RP11-266L9.4	574
ENSG00000262155	RP11-266L9.5	1875
ENSG00000271105	SCML2P2	540
ENSG00000263326	RP11-266L9.6	676
ENSG00000260448	RP11-449H11.1	1168
ENSG00000262700	RP11-266L9.3	1869
ENSG00000205629	LCMT1	2606
ENSG00000260034	RP11-266L9.2	7990
ENSG00000266166	RN7SL557P	281
ENSG00000103375	AQP8	1421
ENSG00000155592	ZKSCAN2	7970
ENSG00000259955	CTD-2547G23.2	510
ENSG00000261636	CTA-249B10.1	518
ENSG00000260690	CYCSP39	309
ENSG00000182601	HS3ST4	3379
ENSG00000260255	RP11-185O21.1	1094
ENSG00000265005	MIR548W	74
ENSG00000199929	RNA5SP405	114
ENSG00000230330	HMGN2P3	273
ENSG00000237140	HSPE1P16	348
ENSG00000231876	AC009158.1	1569
ENSG00000228480	AC130464.1	1500
ENSG00000236481	AC002331.1	294
ENSG00000260580	RP11-142A12.1	717
ENSG00000264935	AC009035.1	89
ENSG00000234186	C16orf82	2459
ENSG00000261482	RP11-673P17.2	499
ENSG00000261557	EEF1A1P38	1389
ENSG00000261045	RP11-673P17.4	689
ENSG00000155666	KDM8	4048
ENSG00000259940	CTD-3203P2.1	1684
ENSG00000169189	NSMCE1	3770
ENSG00000245888	CTD-3203P2.2	3313
ENSG00000077238	IL4R	6091
ENSG00000103522	IL21R	4219
ENSG00000259954	IL21R-AS1	2615
ENSG00000077235	GTF3C1	11562
ENSG00000047578	KIAA0556	9692
ENSG00000261736	AC002551.1	592
ENSG00000221528	AC016597.1	119
ENSG00000261329	CTD-2049O4.1	1200
ENSG00000201371	Y_RNA	109
ENSG00000169181	GSG1L	5219
ENSG00000212382	RNU6-159P	106
ENSG00000207266	RNU6-1241P	107
ENSG00000169180	XPO6	7065
ENSG00000260452	TPRKBP2	475
ENSG00000200652	SNORA25	126
ENSG00000200138	Y_RNA	113
ENSG00000250982	RP11-159J3.1	976
ENSG00000246465	RP11-57A19.2	2481
ENSG00000188322	SBK1	4992
ENSG00000198156	NPIPB6	2135
ENSG00000271623	RP11-435I10.5	634
ENSG00000205609	EIF3CL	3136
ENSG00000261089	RP11-435I10.3	1029
ENSG00000238703	snoU13	104
ENSG00000270118	RP11-57A19.5	371
ENSG00000233232	NPIPB7	1406
ENSG00000261832	CLN3	1721
ENSG00000188603	CLN3	4736
ENSG00000184730	APOBR	3792
ENSG00000197272	IL27	1270
ENSG00000176046	NUPR1	1097
ENSG00000271495	RP11-666O2.1	328
ENSG00000176476	CCDC101	2124
ENSG00000197165	SULT1A2	2275
ENSG00000196502	SULT1A1	8523
ENSG00000255524	NPIPB8	2338
ENSG00000261419	RP11-57A19.4	361
ENSG00000238684	snoU13	104
ENSG00000184110	EIF3C	6982
ENSG00000259982	CDC37P1	959
ENSG00000270424	RP11-1348G14.6	637
ENSG00000196993	NPIPB9	2189
ENSG00000238352	snoU13	104
ENSG00000251417	RP11-1348G14.4	1930
ENSG00000240634	RP11-1348G14.1	694
ENSG00000260796	RP11-1348G14.5	540
ENSG00000168488	ATXN2L	6508
ENSG00000260570	RP11-24N18.1	295
ENSG00000178952	TUFM	2271
ENSG00000264455	MIR4721	89
ENSG00000178188	SH2B1	7138
ENSG00000261766	RP11-22P6.2	544
ENSG00000196296	ATP2A1	4587
ENSG00000260442	RP11-22P6.3	583
ENSG00000252461	SNORA43	128
ENSG00000177548	RABEP2	4566
ENSG00000177455	CD19	2711
ENSG00000176953	NFATC2IP	5738
ENSG00000260853	RP11-264B17.2	1092
ENSG00000266868	MIR4517	79
ENSG00000169682	SPNS1	3792
ENSG00000261067	RP11-264B17.3	5296
ENSG00000260367	RP11-264B17.4	467
ENSG00000213658	LAT	4430
ENSG00000261552	RP11-264B17.5	454
ENSG00000196796	CTB-134H23.2	1350
ENSG00000260908	CTB-134H23.3	2180
ENSG00000238699	snoU13	104
ENSG00000103472	RRN3P2	2475
ENSG00000260517	RP11-426C22.5	1126
ENSG00000259807	RP11-426C22.4	2099
ENSG00000196927	AC009093.1	1898
ENSG00000198106	SNX29P2	9173
ENSG00000260953	RP11-426C22.6	561
ENSG00000260413	RP11-231C14.6	653
ENSG00000271699	SNX29P2	2113
ENSG00000254206	NPIPB11	3653
ENSG00000254634	RP11-231C14.3	3553
ENSG00000238639	snoU13	104
ENSG00000261740	RP11-345J4.5	3417
ENSG00000260335	RP11-345J4.6	152
ENSG00000183336	BOLA2	1012
ENSG00000181625	SLX1B	2462
ENSG00000260280	SLX1B-SULT1A4	2196
ENSG00000213648	SULT1A4	3451
ENSG00000258150	RP11-345J4.3	1819
ENSG00000257691	RP11-345J4.1	292
ENSG00000257506	RP11-231C14.5	259
ENSG00000169203	RP11-231C14.4	4250
ENSG00000205534	RP11-345J4.8	4387
ENSG00000239193	snoU13	104
ENSG00000266758	MIR3680-2	87
ENSG00000260727	SLC7A5P1	537
ENSG00000260133	CA5AP1	576
ENSG00000260514	RP11-368N21.1	309
ENSG00000197471	SPN	7372
ENSG00000103485	QPRT	3680
ENSG00000222375	RN7SKP127	354
ENSG00000185905	C16orf54	2585
ENSG00000260719	AC009133.17	1656
ENSG00000174992	ZG16	1934
ENSG00000262756	AC009133.21	1049
ENSG00000079616	KIF22	4312
ENSG00000103495	MAZ	4038
ENSG00000259952	AC009133.15	547
ENSG00000238045	AC009133.14	2725
ENSG00000261962	AC009133.20	589
ENSG00000167371	PRRT2	3318
ENSG00000185928	PAGR1	2165
ENSG00000263136	PAGR1	1143
ENSG00000261690	AC009133.12	1125
ENSG00000013364	MVP	6136
ENSG00000103502	CDIPT	3325
ENSG00000214725	CDIPT-AS1	897
ENSG00000174938	SEZ6L2	4110
ENSG00000174939	ASPHD1	2312
ENSG00000174943	KCTD13	4861
ENSG00000260114	CTD-2574D22.4	2270
ENSG00000247735	CTD-2574D22.2	1762
ENSG00000149932	TMEM219	2428
ENSG00000149930	TAOK2	9058
ENSG00000149929	HIRIP3	3928
ENSG00000169592	INO80E	6076
ENSG00000149927	DOC2A	6426
ENSG00000167194	C16orf92	1115
ENSG00000149926	FAM57B	4920
ENSG00000149925	ALDOA	6153
ENSG00000149923	PPP4C	2734
ENSG00000149922	TBX6	3066
ENSG00000090238	YPEL3	3181
ENSG00000250616	RP11-455F5.3	1650
ENSG00000102886	GDPD3	1891
ENSG00000261367	RP11-455F5.4	553
ENSG00000102882	MAPK3	3669
ENSG00000102879	CORO1A	4871
ENSG00000261416	RP11-455F5.5	811
ENSG00000169627	BOLA2B	1365
ENSG00000132207	SLX1A	2464
ENSG00000213599	SLX1A-SULT1A3	4611
ENSG00000261052	SULT1A3	4745
ENSG00000258130	RP11-347C12.3	2707
ENSG00000261444	RP11-347C12.9	210
ENSG00000261203	RP11-347C12.8	258
ENSG00000183604	RP11-347C12.2	8207
ENSG00000198064	RP11-347C12.1	4457
ENSG00000239114	snoU13	104
ENSG00000169217	CD2BP2	3773
ENSG00000260219	RP11-347C12.10	415
ENSG00000169221	TBC1D10B	6699
ENSG00000180209	MYLPF	1119
ENSG00000180035	ZNF48	3744
ENSG00000180096	SEPT1	4217
ENSG00000270466	SEPT1	1119
ENSG00000179965	ZNF771	4128
ENSG00000199787	SNORA42	135
ENSG00000179958	DCTPP1	1581
ENSG00000179918	SEPHS2	2551
ENSG00000202476	Y_RNA	101
ENSG00000222701	Y_RNA	117
ENSG00000005844	ITGAL	6472
ENSG00000261346	RP11-297C4.2	699
ENSG00000260487	RP11-297C4.3	528
ENSG00000251706	RNU7-61P	61
ENSG00000261332	RP11-297C4.1	577
ENSG00000266305	MIR4518	83
ENSG00000169957	ZNF768	2392
ENSG00000169955	ZNF747	4065
ENSG00000261459	ZNF747	1515
ENSG00000260869	AC002310.13	377
ENSG00000235560	AC002310.12	1827
ENSG00000260494	AC002310.10	723
ENSG00000169951	ZNF764	3113
ENSG00000229809	ZNF688	3023
ENSG00000239791	AC002310.7	1918
ENSG00000197162	ZNF785	4340
ENSG00000260167	RP11-146F11.5	482
ENSG00000261588	AC002310.17	259
ENSG00000156853	ZNF689	4159
ENSG00000260678	RP11-146F11.4	424
ENSG00000261680	RP11-146F11.3	430
ENSG00000260113	RP11-146F11.2	203
ENSG00000156858	PRR14	3860
ENSG00000156860	FBRS	7218
ENSG00000252074	RNU6-416P	103
ENSG00000261840	RP11-146F11.1	1146
ENSG00000080603	SRCAP	12746
ENSG00000222287	RNU6-1043P	99
ENSG00000206755	SNORA30	129
ENSG00000260899	RP11-2C24.4	883
ENSG00000156873	PHKG2	7502
ENSG00000196118	C16orf93	3081
ENSG00000103549	RNF40	6523
ENSG00000262026	RP11-2C24.6	1704
ENSG00000102870	ZNF629	6079
ENSG00000260082	RP11-2C24.5	600
ENSG00000099385	BCL7C	4398
ENSG00000260083	MIR4519	1815
ENSG00000265991	MIR4519	58
ENSG00000262721	AC106782.20	561
ENSG00000211591	MIR762	83
ENSG00000150281	CTF1	1664
ENSG00000230447	CTF2P	604
ENSG00000260852	FBXL19-AS1	3951
ENSG00000099364	FBXL19	4340
ENSG00000261487	AC135048.13	1630
ENSG00000175938	ORAI3	2643
ENSG00000099381	SETD1A	6903
ENSG00000099377	HSD3B7	2504
ENSG00000268863	AC135048.1	726
ENSG00000099365	STX1B	5408
ENSG00000103496	STX4	4078
ENSG00000260911	RP11-196G11.2	461
ENSG00000167394	ZNF668	3935
ENSG00000232748	ZNF668	639
ENSG00000261124	AC135050.5	504
ENSG00000167395	ZNF646	8635
ENSG00000151006	PRSS53	5501
ENSG00000255439	RP11-196G11.1	2716
ENSG00000167397	VKORC1	2191
ENSG00000103507	BCKDK	3871
ENSG00000252809	AC135050.1	84
ENSG00000103510	KAT8	4334
ENSG00000262766	RP11-196G11.4	543
ENSG00000261385	RP11-388M20.2	357
ENSG00000052344	PRSS8	3008
ENSG00000178226	PRSS36	3685
ENSG00000263343	RP11-388M20.7	280
ENSG00000262366	NDUFA3P6	250
ENSG00000089280	FUS	7218
ENSG00000260304	RP11-388M20.6	463
ENSG00000260060	RP11-388M20.1	833
ENSG00000103490	PYCARD	1661
ENSG00000261359	C16orf98	1095
ENSG00000177238	TRIM72	2152
ENSG00000169900	PYDC1	861
ENSG00000261925	RP11-388M20.9	1201
ENSG00000169896	ITGAM	5665
ENSG00000252876	RNU7-199P	55
ENSG00000140678	ITGAX	6533
ENSG00000261245	RP11-120K18.3	333
ENSG00000156886	ITGAD	4411
ENSG00000260757	RP11-120K18.2	1767
ENSG00000156885	COX6A2	759
ENSG00000176723	ZNF843	2891
ENSG00000261474	RP11-452L6.1	449
ENSG00000260267	RP11-452L6.5	3026
ENSG00000140691	ARMC5	5545
ENSG00000140682	TGFB1I1	5403
ENSG00000140675	SLC5A2	4468
ENSG00000260740	AC026471.6	578
ENSG00000140688	C16orf58	3630
ENSG00000260625	RP11-452L6.7	647
ENSG00000169877	AHSP	562
ENSG00000261648	CTD-2014E2.2	540
ENSG00000213547	VN1R64P	933
ENSG00000261475	CTD-2014E2.6	568
ENSG00000260883	VN1R65P	808
ENSG00000261741	CTD-2014E2.5	1205
ENSG00000261614	YBX3P1	1090
ENSG00000260010	ZNF720P1	1939
ENSG00000237185	VN1R66P	916
ENSG00000260631	RBM22P12	1255
ENSG00000260472	CTD-2358C21.2	211
ENSG00000260568	CTD-2358C21.3	538
ENSG00000131797	CLUHP3	4025
ENSG00000261731	CTD-2358C21.4	441
ENSG00000197302	ZNF720	9816
ENSG00000259810	AC002519.8	2792
ENSG00000260722	VN1R67P	913
ENSG00000261457	AC002519.6	1458
ENSG00000180663	VN1R3	919
ENSG00000261284	RBM22P13	1244
ENSG00000259874	RP11-170L3.2	238
ENSG00000185947	ZNF267	6323
ENSG00000259950	RP11-170L3.4	442
ENSG00000261289	RP11-170L3.5	314
ENSG00000197476	RP11-170L3.7	513
ENSG00000260218	RP11-170L3.6	277
ENSG00000260628	RP11-1166P10.1	2227
ENSG00000261727	RP11-1166P10.6	715
ENSG00000261704	IGHV1OR16-1	392
ENSG00000223931	AC142381.1	291
ENSG00000260048	IGHV1OR16-3	205
ENSG00000270472	IGHV3OR16-9	294
ENSG00000230267	HERC2P4	6052
ENSG00000260584	RP11-1166P10.7	298
ENSG00000260847	RP11-17M15.1	866
ENSG00000260649	RP11-56L13.4	220
ENSG00000260540	FAM108A9P	574
ENSG00000260344	RP11-56L13.6	124
ENSG00000260575	RP11-56L13.7	262
ENSG00000205456	TP53TG3D	2919
ENSG00000260402	RP11-56L13.1	2484
ENSG00000259822	RP11-1292F20.1	250
ENSG00000261127	RP11-17M15.2	2605
ENSG00000260516	RP11-17M15.4	242
ENSG00000260327	ACTR3BP3	979
ENSG00000260866	RP11-626K17.5	1389
ENSG00000260307	PABPC1P13	1685
ENSG00000261541	RP11-626K17.3	4147
ENSG00000260662	RP11-626K17.2	97
ENSG00000261233	ABCD1P3	605
ENSG00000259966	RP11-652G5.1	1158
ENSG00000262187	RP11-652G5.2	120
ENSG00000261111	RP11-96K14.1	373
ENSG00000261569	RP11-586K12.11	812
ENSG00000261263	RP11-586K12.13	420
ENSG00000260311	RP11-586K12.10	2405
ENSG00000183632	TP53TG3	3001
ENSG00000260974	RP11-586K12.8	262
ENSG00000261391	RP11-586K12.7	126
ENSG00000260864	FAM108A8P	595
ENSG00000260845	RP11-586K12.4	866
ENSG00000261108	RP11-586K12.5	226
ENSG00000260644	HERC2P5	6078
ENSG00000260158	RP11-67H24.2	601
ENSG00000261719	RP11-67H24.1	223
ENSG00000259934	RP11-989E6.1	217
ENSG00000259303	IGHV2OR16-5	358
ENSG00000260047	RP11-989E6.2	358
ENSG00000214617	SLC6A10P	4479
ENSG00000214614	RP11-989E6.3	2274
ENSG00000261834	IGHV3OR16-15	414
ENSG00000270864	IGHV3OR16-6	360
ENSG00000260610	RP11-989E6.11	802
ENSG00000261259	RP11-19N8.2	702
ENSG00000259852	IGHV1OR16-2	349
ENSG00000233732	IGHV3OR16-10	350
ENSG00000260921	RP11-989E6.8	650
ENSG00000259997	IGHV1OR16-4	205
ENSG00000271130	IGHV3OR16-8	349
ENSG00000260141	RP11-19N8.4	1506
ENSG00000260900	RP11-19N8.3	163
ENSG00000261599	HERC2P8	6014
ENSG00000261682	RP11-19N8.7	866
ENSG00000259800	RP11-19N8.6	208
ENSG00000261536	FAM108A10P	548
ENSG00000260414	RP11-1437A8.2	124
ENSG00000260419	RP11-1437A8.3	262
ENSG00000205457	TP53TG3C	4769
ENSG00000260827	RP11-1437A8.4	2486
ENSG00000261507	RP11-1437A8.6	540
ENSG00000263337	RP11-1277H1.3	175
ENSG00000261509	TP53TG3B	2746
ENSG00000261009	RP11-1437A8.5	2239
ENSG00000263204	RP11-1437A8.7	235
ENSG00000262090	RP11-23E10.5	151
